Invoice #;Date;Operation Type (purchase / relocation);Product;Quantity;Cost Price;Total;Supplier;Store
961343;01.03.2017; Purchase; Keyboard Type 2, Samsung;10;201;2010;A;12
961344;01.03.2017; Purchase; Charger Type 2, Huawei;17;67;1139;A;12
961345;01.03.2017; Purchase; Keyboard Type 2, Huawei;21;132;2772;C;12
961346;01.03.2017; Purchase; Hard Drive Type 7, Huawei;18;17;306;C;12
961347;01.03.2017; Purchase; Hard Drive Type 6, Dell;16;85;1360;C;12
961348;01.03.2017; Purchase; Laptop Type 6, Dell;11;51;561;C;12
961349;01.03.2017; Purchase; Monitor Type 4, Huawei;28;236;6608;C;12
961350;01.03.2017; Purchase; Mouse Type 7, Samsung;17;785;13345;A;12
961351;01.03.2017; Purchase; Microphone Type 2, Samsung;11;39;429;B;12
961352;01.03.2017; Purchase; Keyboard Type 4, Huawei;14;84;1176;B;12
961353;01.03.2017; Purchase; Mouse Type 3, Samsung;11;1319;14509;A;12
961354;01.03.2017; Purchase; Headphones Type 5, Samsung;16;7;112;C;12
961355;01.03.2017; Purchase; Laptop Type 1, Samsung;29;745;21605;C;12
961356;01.03.2017; Purchase; Smart Watch Type 1, Huawei;13;73;949;C;12
961357;01.03.2017; Purchase; Hard Drive Type 1, Dell;27;775;20925;C;12
961358;01.03.2017; Purchase; Phone Type 6, Huawei;22;134;2948;B;12
961359;01.03.2017; Purchase; Monitor Type 2, Dell;20;28;560;B;12
961360;01.03.2017; Purchase; Phone Type 5, Huawei;21;1429;30009;C;12
961361;01.03.2017; Purchase; Headphones Type 1, Dell;28;12;336;C;12
961362;01.03.2017; Purchase; Speakers Type 7, Dell;19;12;228;A;12
961363;01.03.2017; Purchase; Keyboard Type 4, Samsung;14;615;8610;B;12
961364;01.03.2017; Purchase; Smart Watch Type 1, Huawei;13;165;2145;B;12
961365;01.03.2017; Purchase; Phone Type 11, Huawei;28;56;1568;B;12
961366;01.03.2017; Purchase; Desktop Type 10, HP;14;154;2156;A;12
961367;01.03.2017; Purchase; Laptop Type 3, Samsung;23;28;644;C;12
961368;01.03.2017; Purchase; Laptop Type 2, Samsung;15;136;2040;C;12
961369;01.03.2017; Purchase; Phone Type 11, Dell;10;36;360;C;12
961370;01.03.2017; Purchase; Monitor Type 3, HP;10;32;320;B;12
961371;01.03.2017; Purchase; Desktop Type 5, Huawei;24;133;3192;B;12
961372;01.03.2017; Purchase; Monitor Type 1, Samsung;10;264;2640;C;12
961373;01.03.2017; Purchase; Phone Type 12, HP;21;126;2646;C;12
961374;01.03.2017; Purchase; Microphone Type 3, Dell;20;13;260;C;12
961375;01.03.2017; Purchase; Desktop Type 1, Dell;21;511;10731;C;12
961376;01.03.2017; Purchase; Charger Type 1, Huawei;18;316;5688;C;12
961377;01.03.2017; Purchase; Hard Drive Type 8, Dell;23;199;4577;C;12
961378;01.03.2017; Purchase; Speakers Type 3, HP;13;175;2275;C;12
961379;01.03.2017; Purchase; Hard Drive Type 7, Samsung;23;6;138;A;12
961380;01.03.2017; Purchase; Monitor Type 2, Samsung;13;193;2509;C;12
961381;01.03.2017; Purchase; Tablet Type 5, HP;23;135;3105;C;12
961382;01.03.2017; Purchase; Desktop Type 1, HP;13;142;1846;C;12
961383;01.03.2017; Purchase; Tablet Type 3, Samsung;16;53;848;C;12
961384;01.03.2017; Purchase; Tablet Type 7, Dell;19;15;285;C;12
961385;01.03.2017; Purchase; Speakers Type 7, Samsung;18;14;252;C;12
961386;01.03.2017; Purchase; Hard Drive Type 3, Dell;22;57;1254;A;12
961387;01.03.2017; Purchase; Monitor Type 3, HP;13;53;689;C;12
961388;01.03.2017; Purchase; Phone Type 8, Dell;23;185;4255;C;12
961389;01.03.2017; Purchase; Tablet Type 5, Huawei;18;21;378;A;12
961390;01.03.2017; Purchase; Desktop Type 7, Huawei;17;98;1666;C;12
961391;01.03.2017; Purchase; Headphones Type 5, Samsung;23;89;2047;C;12
961392;01.03.2017; Purchase; Headphones Type 6, Samsung;25;294;7350;A;12
961393;01.03.2017; Purchase; Phone Type 11, Samsung;23;116;2668;C;12
961394;01.03.2017; Purchase; Phone Type 8, HP;19;72;1368;C;12
961395;01.03.2017; Purchase; Smart Watch Type 3, Samsung;22;322;7084;C;12
961396;01.03.2017; Purchase; Laptop Type 6, HP;22;190;4180;C;12
961397;01.03.2017; Purchase; Monitor Type 4, Dell;18;201;3618;A;12
961398;01.03.2017; Purchase; Phone Type 7, Huawei;14;252;3528;A;12
961399;01.03.2017; Purchase; Mouse Type 3, HP;14;123;1722;C;12
961400;01.03.2017; Purchase; Monitor Type 1, Samsung;30;109;3270;C;12
961401;01.03.2017; Purchase; Hard Drive Type 7, Samsung;14;103;1442;B;12
961402;01.03.2017; Purchase; Laptop Type 3, Huawei;12;122;1464;C;12
961403;01.03.2017; Purchase; Speakers Type 3, Dell;28;40;1120;C;12
961404;01.03.2017; Purchase; Phone Type 2, Dell;16;26;416;C;12
961405;01.03.2017; Purchase; Headphones Type 3, Huawei;14;615;8610;C;12
961406;01.03.2017; Purchase; Headphones Type 5, Huawei;29;7;203;C;12
961407;01.03.2017; Purchase; Tablet Type 2, HP;28;139;3892;B;12
961408;01.03.2017; Purchase; Microphone Type 2, Samsung;18;65;1170;C;12
961409;01.03.2017; Purchase; Mouse Type 5, Dell;13;566;7358;C;12
961410;01.03.2017; Purchase; Smart Watch Type 1, HP;13;66;858;C;12
961411;01.03.2017; Purchase; Microphone Type 2, Dell;20;103;2060;A;12
961412;01.03.2017; Purchase; Desktop Type 10, HP;15;205;3075;B;12
961413;01.03.2017; Purchase; Charger Type 2, Huawei;24;539;12936;C;12
961414;01.03.2017; Purchase; Desktop Type 1, Dell;30;453;13590;C;12
961415;01.03.2017; Purchase; Laptop Type 3, HP;10;127;1270;B;12
961416;01.03.2017; Purchase; Desktop Type 8, Huawei;22;120;2640;C;12
961417;01.03.2017; Purchase; Speakers Type 5, Samsung;26;26;676;C;12
961418;01.03.2017; Purchase; Tablet Type 7, Huawei;30;145;4350;B;12
961419;01.03.2017; Purchase; Mouse Type 5, Samsung;18;146;2628;C;12
961420;01.03.2017; Purchase; Headphones Type 3, Samsung;16;144;2304;C;12
961421;01.03.2017; Purchase; Phone Type 1, Huawei;18;136;2448;A;12
961422;01.03.2017; Purchase; Headphones Type 5, Dell;23;346;7958;C;12
961423;01.03.2017; Purchase; Monitor Type 4, HP;11;22;242;C;12
961424;01.03.2017; Purchase; Smart Watch Type 1, Huawei;25;585;14625;C;12
961425;01.03.2017; Purchase; Desktop Type 8, Samsung;30;28;840;A;12
961426;01.03.2017; Purchase; Tablet Type 3, Huawei;28;45;1260;B;12
961427;01.03.2017; Purchase; Keyboard Type 2, Samsung;28;54;1512;C;12
961428;01.03.2017; Purchase; Phone Type 6, Dell;11;56;616;C;12
961429;01.03.2017; Purchase; Mouse Type 5, Samsung;30;552;16560;C;12
961430;01.03.2017; Purchase; Microphone Type 3, HP;24;139;3336;C;12
961431;01.03.2017; Purchase; Hard Drive Type 8, Huawei;20;996;19920;B;12
961432;01.03.2017; Purchase; Laptop Type 6, Samsung;15;1429;21435;B;12
961433;01.03.2017; Purchase; Desktop Type 11, HP;17;164;2788;B;12
961434;01.03.2017; Purchase; Laptop Type 5, Huawei;15;25;375;A;12
961435;01.03.2017; Purchase; Memory Type 2, Dell;18;53;954;C;12
961436;01.03.2017; Purchase; Phone Type 4, Dell;28;6;168;A;12
961437;01.03.2017; Purchase; Keyboard Type 1, Samsung;24;9;216;B;12
961438;01.03.2017; Purchase; Hard Drive Type 7, HP;17;80;1360;C;12
961439;01.03.2017; Purchase; Hard Drive Type 7, HP;15;13;195;C;12
961440;01.03.2017; Purchase; Memory Type 3, HP;23;133;3059;C;12
961441;01.03.2017; Purchase; Keyboard Type 1, Huawei;26;585;15210;B;12
961442;01.03.2017; Purchase; Laptop Type 3, Samsung;13;371;4823;B;12
961443;01.03.2017; Purchase; Laptop Type 6, HP;25;97;2425;B;12
961444;01.03.2017; Purchase; Headphones Type 5, Dell;24;133;3192;B;12
961445;01.03.2017; Purchase; Desktop Type 4, Samsung;16;7;112;C;12
961446;01.03.2017; Purchase; Headphones Type 6, HP;25;552;13800;B;12
961447;01.03.2017; Purchase; Desktop Type 10, Huawei;26;6;156;C;12
961448;01.03.2017; Purchase; Laptop Type 6, Dell;29;422;12238;C;12
961449;01.03.2017; Purchase; Desktop Type 5, Dell;16;1125;18000;B;12
961450;01.03.2017; Purchase; Keyboard Type 1, Huawei;30;8;240;C;12
961451;01.03.2017; Purchase; Laptop Type 3, Dell;30;151;4530;A;12
961452;01.03.2017; Purchase; Phone Type 9, HP;28;8;224;B;12
961453;01.03.2017; Purchase; Hard Drive Type 6, Samsung;28;33;924;C;12
961454;01.03.2017; Purchase; Desktop Type 6, Huawei;22;102;2244;C;12
961455;01.03.2017; Purchase; Speakers Type 6, Huawei;19;371;7049;C;12
961456;01.03.2017; Purchase; Memory Type 3, Huawei;21;120;2520;C;12
961457;01.03.2017; Purchase; Hard Drive Type 6, HP;23;491;11293;C;12
961458;01.03.2017; Purchase; Hard Drive Type 1, Samsung;19;1878;35682;C;12
961459;01.03.2017; Purchase; Tablet Type 7, HP;19;1125;21375;A;12
961460;01.03.2017; Purchase; Tablet Type 5, Huawei;14;615;8610;C;12
961461;01.03.2017; Purchase; Hard Drive Type 8, HP;12;163;1956;C;12
961462;01.03.2017; Purchase; Smart Watch Type 3, Dell;20;69;1380;C;12
961463;01.03.2017; Purchase; Speakers Type 3, HP;30;294;8820;C;12
961464;01.03.2017; Purchase; Phone Type 7, HP;18;73;1314;C;12
961465;01.03.2017; Purchase; Monitor Type 3, Samsung;29;18;522;C;12
961466;01.03.2017; Purchase; Laptop Type 2, Huawei;25;67;1675;C;12
961467;01.03.2017; Purchase; Headphones Type 3, Dell;23;42;966;B;12
961468;01.03.2017; Purchase; Phone Type 9, Samsung;26;144;3744;C;12
961469;01.03.2017; Purchase; Monitor Type 3, Huawei;20;14;280;C;12
961470;01.03.2017; Purchase; Keyboard Type 2, Samsung;24;286;6864;C;12
961471;01.03.2017; Purchase; Laptop Type 6, HP;28;1429;40012;B;12
961472;01.03.2017; Purchase; Hard Drive Type 6, HP;11;12;132;C;12
961473;01.03.2017; Purchase; Tablet Type 6, HP;13;147;1911;A;12
961474;01.03.2017; Purchase; Hard Drive Type 5, HP;23;201;4623;C;12
961475;01.03.2017; Purchase; Phone Type 5, HP;10;269;2690;A;12
961476;01.03.2017; Purchase; Hard Drive Type 8, HP;12;17;204;C;12
961477;01.03.2017; Purchase; Tablet Type 6, HP;23;84;1932;C;12
961478;01.03.2017; Purchase; Phone Type 8, HP;25;42;1050;A;12
961479;01.03.2017; Purchase; Tablet Type 6, Huawei;24;56;1344;C;12
961480;01.03.2017; Purchase; Monitor Type 2, HP;16;572;9152;C;12
961481;01.03.2017; Purchase; Laptop Type 4, Huawei;10;371;3710;C;12
961482;01.03.2017; Purchase; Keyboard Type 1, Samsung;16;26;416;C;12
961483;01.03.2017; Purchase; Speakers Type 6, HP;29;615;17835;C;12
961484;01.03.2017; Purchase; Keyboard Type 3, HP;27;141;3807;B;12
961485;01.03.2017; Purchase; Laptop Type 4, Huawei;11;141;1551;C;12
961486;01.03.2017; Purchase; Hard Drive Type 8, Dell;17;28;476;C;12
961487;01.03.2017; Purchase; Memory Type 2, Dell;17;339;5763;A;12
961488;01.03.2017; Purchase; Desktop Type 7, Samsung;28;71;1988;B;12
961489;01.03.2017; Purchase; Hard Drive Type 7, HP;10;148;1480;C;12
961490;01.03.2017; Purchase; Phone Type 12, Samsung;20;29;580;C;12
961491;01.03.2017; Purchase; Speakers Type 2, HP;25;29;725;A;12
961492;01.03.2017; Purchase; Keyboard Type 1, Samsung;15;280;4200;B;12
961493;01.03.2017; Purchase; Tablet Type 6, Huawei;25;153;3825;C;12
961494;01.03.2017; Purchase; Mouse Type 3, Samsung;28;352;9856;C;12
961495;01.03.2017; Purchase; Hard Drive Type 1, HP;20;267;5340;B;12
961496;01.03.2017; Purchase; Memory Type 4, HP;27;18;486;C;12
961497;01.03.2017; Purchase; Microphone Type 1, Huawei;27;146;3942;C;12
961498;01.03.2017; Purchase; Hard Drive Type 4, Dell;14;297;4158;C;12
961499;01.03.2017; Purchase; Hard Drive Type 5, Samsung;22;113;2486;C;12
961500;01.03.2017; Purchase; Mouse Type 4, HP;20;583;11660;C;12
961501;01.03.2017; Purchase; Desktop Type 12, Huawei;27;142;3834;B;12
961502;01.03.2017; Purchase; Charger Type 2, Samsung;12;119;1428;C;12
961503;01.03.2017; Purchase; Tablet Type 5, Dell;24;40;960;B;12
961504;01.03.2017; Purchase; Tablet Type 5, Dell;28;98;2744;B;12
961505;01.03.2017; Purchase; Phone Type 7, Samsung;29;7;203;C;12
961506;01.03.2017; Purchase; Desktop Type 1, Huawei;12;32;384;C;12
961507;01.03.2017; Purchase; Desktop Type 8, HP;25;491;12275;C;12
961508;01.03.2017; Purchase; Keyboard Type 3, HP;19;80;1520;C;12
961509;01.03.2017; Purchase; Desktop Type 10, Dell;17;996;16932;C;12
961510;01.03.2017; Purchase; Desktop Type 4, Samsung;23;511;11753;B;12
961511;01.03.2017; Purchase; Microphone Type 1, HP;10;33;330;C;12
961512;01.03.2017; Purchase; Speakers Type 2, Dell;17;49;833;C;12
961513;01.03.2017; Purchase; Laptop Type 6, Samsung;26;1219;31694;B;12
961514;01.03.2017; Purchase; Monitor Type 1, Samsung;13;72;936;C;12
961515;01.03.2017; Purchase; Speakers Type 4, Dell;28;286;8008;C;12
961516;01.03.2017; Purchase; Speakers Type 1, Huawei;30;7;210;A;12
961517;01.03.2017; Purchase; Speakers Type 3, HP;15;13;195;C;12
961518;01.03.2017; Purchase; Tablet Type 1, Huawei;12;29;348;B;12
961519;01.03.2017; Purchase; Keyboard Type 1, Huawei;24;148;3552;C;12
961520;01.03.2017; Purchase; Mouse Type 2, Samsung;29;69;2001;C;12
961521;01.03.2017; Purchase; Keyboard Type 4, HP;27;60;1620;C;12
961522;01.03.2017; Purchase; Headphones Type 6, HP;16;112;1792;A;12
961523;01.03.2017; Purchase; Monitor Type 1, HP;12;1572;18864;C;12
961524;01.03.2017; Purchase; Laptop Type 1, Dell;20;124;2480;C;12
961525;01.03.2017; Purchase; Desktop Type 12, HP;27;491;13257;A;12
961526;01.03.2017; Purchase; Phone Type 6, Huawei;30;14;420;C;12
961527;01.03.2017; Purchase; Desktop Type 10, HP;15;199;2985;C;12
961528;01.03.2017; Purchase; Laptop Type 1, Huawei;22;131;2882;C;12
961529;01.03.2017; Purchase; Desktop Type 2, HP;28;80;2240;C;12
961530;01.03.2017; Purchase; Hard Drive Type 1, Dell;28;45;1260;B;12
961531;01.03.2017; Purchase; Smart Watch Type 2, HP;15;847;12705;C;12
961532;01.03.2017; Purchase; Hard Drive Type 1, Huawei;11;103;1133;C;12
961533;01.03.2017; Purchase; Phone Type 2, Samsung;14;174;2436;C;12
961534;01.03.2017; Purchase; Laptop Type 3, Dell;13;133;1729;C;12
961535;01.03.2017; Purchase; Tablet Type 3, Samsung;10;89;890;C;12
961536;01.03.2017; Purchase; Speakers Type 3, Samsung;10;73;730;A;12
961537;01.03.2017; Purchase; Phone Type 12, Dell;17;39;663;C;12
961538;01.03.2017; Purchase; Monitor Type 1, Dell;22;139;3058;B;12
961539;01.03.2017; Purchase; Desktop Type 2, Huawei;16;14;224;C;12
961540;01.03.2017; Purchase; Desktop Type 2, Huawei;11;30;330;A;12
961541;01.03.2017; Purchase; Desktop Type 8, Dell;23;36;828;C;12
961542;01.03.2017; Purchase; Headphones Type 2, Samsung;15;36;540;C;12
961543;01.03.2017; Purchase; Speakers Type 7, Samsung;17;9;153;C;12
961544;01.03.2017; Purchase; Mouse Type 1, Dell;30;145;4350;B;12
961545;01.03.2017; Purchase; Keyboard Type 3, HP;19;349;6631;C;12
961546;01.03.2017; Purchase; Microphone Type 3, HP;27;257;6939;C;12
961547;01.03.2017; Purchase; Mouse Type 5, Huawei;14;52;728;C;12
961548;01.03.2017; Purchase; Phone Type 2, Samsung;30;615;18450;B;12
961549;01.03.2017; Purchase; Tablet Type 2, HP;15;252;3780;C;12
961550;01.03.2017; Purchase; Laptop Type 6, Dell;12;33;396;C;12
961551;01.03.2017; Purchase; Phone Type 3, Huawei;10;572;5720;C;12
961552;01.03.2017; Purchase; Desktop Type 10, HP;16;63;1008;B;12
961553;01.03.2017; Purchase; Laptop Type 1, Huawei;10;236;2360;C;12
961554;01.03.2017; Purchase; Headphones Type 6, Samsung;17;53;901;C;12
961555;01.03.2017; Purchase; Desktop Type 1, Huawei;10;10;100;B;12
961556;01.03.2017; Purchase; Mouse Type 4, Dell;16;14;224;A;12
961557;01.03.2017; Purchase; Desktop Type 12, Dell;23;28;644;C;12
961558;01.03.2017; Purchase; Keyboard Type 2, Dell;17;73;1241;C;12
961559;01.03.2017; Purchase; Microphone Type 2, HP;23;147;3381;C;12
961560;01.03.2017; Purchase; Phone Type 1, Dell;19;346;6574;A;12
961561;01.03.2017; Purchase; Headphones Type 3, Huawei;14;138;1932;B;12
961562;01.03.2017; Purchase; Phone Type 5, HP;23;193;4439;C;12
961563;01.03.2017; Purchase; Monitor Type 2, Dell;15;29;435;C;12
961564;01.03.2017; Purchase; Phone Type 2, Dell;11;23;253;C;12
961565;01.03.2017; Purchase; Smart Watch Type 1, Dell;10;26;260;C;12
961566;01.03.2017; Purchase; Laptop Type 6, Samsung;23;35;805;A;12
961567;01.03.2017; Purchase; Speakers Type 7, HP;18;30;540;A;12
961568;01.03.2017; Purchase; Speakers Type 3, Dell;24;72;1728;B;12
961569;01.03.2017; Purchase; Speakers Type 1, Dell;29;120;3480;A;12
961570;01.03.2017; Purchase; Laptop Type 2, Huawei;24;16;384;B;12
961571;01.03.2017; Purchase; Laptop Type 2, Samsung;13;104;1352;C;12
961572;01.03.2017; Purchase; Mouse Type 7, Samsung;18;276;4968;C;12
961573;01.03.2017; Purchase; Microphone Type 2, Huawei;27;7;189;A;12
961574;01.03.2017; Purchase; Tablet Type 3, Huawei;11;143;1573;B;12
961575;01.03.2017; Purchase; Phone Type 1, Dell;30;22;660;C;12
961576;01.03.2017; Purchase; Hard Drive Type 5, Dell;10;181;1810;C;12
961577;01.03.2017; Purchase; Memory Type 3, Huawei;13;775;10075;C;12
961578;01.03.2017; Purchase; Tablet Type 4, Dell;27;35;945;A;12
961579;01.03.2017; Purchase; Speakers Type 1, Samsung;29;346;10034;C;12
961580;01.03.2017; Purchase; Phone Type 11, Samsung;17;112;1904;C;12
961581;01.03.2017; Purchase; Laptop Type 4, Samsung;28;190;5320;C;12
961582;01.03.2017; Purchase; Headphones Type 5, Samsung;10;199;1990;C;12
961583;01.03.2017; Purchase; Microphone Type 1, Samsung;25;1551;38775;B;12
961584;01.03.2017; Purchase; Mouse Type 6, Dell;28;1053;29484;C;12
961585;01.03.2017; Purchase; Mouse Type 1, Samsung;17;151;2567;C;12
961586;01.03.2017; Purchase; Charger Type 2, HP;21;41;861;C;12
961587;01.03.2017; Purchase; Headphones Type 1, Samsung;19;73;1387;C;12
961588;01.03.2017; Purchase; Tablet Type 2, HP;20;67;1340;A;12
961589;01.03.2017; Purchase; Speakers Type 7, HP;27;71;1917;C;12
961590;01.03.2017; Purchase; Speakers Type 4, Samsung;25;583;14575;B;12
961591;01.03.2017; Purchase; Mouse Type 6, Huawei;23;312;7176;B;12
961592;01.03.2017; Purchase; Tablet Type 1, Samsung;19;112;2128;A;12
961593;01.03.2017; Purchase; Tablet Type 2, Huawei;16;572;9152;C;12
961594;01.03.2017; Purchase; Speakers Type 7, Huawei;28;1551;43428;B;12
961595;01.03.2017; Purchase; Phone Type 12, HP;15;14;210;B;12
961596;01.03.2017; Purchase; Phone Type 4, HP;17;97;1649;C;12
961597;01.03.2017; Purchase; Phone Type 8, Dell;26;95;2470;C;12
961598;01.03.2017; Purchase; Mouse Type 3, Huawei;24;175;4200;C;12
961599;01.03.2017; Purchase; Tablet Type 7, Huawei;29;44;1276;C;12
961600;01.03.2017; Purchase; Speakers Type 4, Huawei;18;85;1530;A;12
961601;01.03.2017; Purchase; Laptop Type 2, HP;25;112;2800;B;12
961602;01.03.2017; Purchase; Tablet Type 3, Huawei;29;112;3248;C;12
961603;01.03.2017; Purchase; Charger Type 1, Huawei;20;1219;24380;B;12
961604;01.03.2017; Purchase; Desktop Type 10, Samsung;26;84;2184;C;12
961605;01.03.2017; Purchase; Hard Drive Type 4, Huawei;19;81;1539;C;12
961606;01.03.2017; Purchase; Memory Type 2, Dell;15;34;510;C;12
961607;01.03.2017; Purchase; Desktop Type 3, Samsung;16;1319;21104;C;12
961608;01.03.2017; Purchase; Phone Type 11, Huawei;27;116;3132;C;12
961609;01.03.2017; Purchase; Speakers Type 3, Samsung;24;1319;31656;B;12
961610;01.03.2017; Purchase; Hard Drive Type 8, Huawei;13;56;728;B;12
961611;01.03.2017; Purchase; Phone Type 4, HP;13;40;520;C;12
961612;01.03.2017; Purchase; Laptop Type 4, Samsung;11;26;286;B;12
961613;01.03.2017; Purchase; Headphones Type 4, Huawei;27;12;324;C;12
961614;01.03.2017; Purchase; Phone Type 7, HP;29;151;4379;A;12
961615;01.03.2017; Purchase; Memory Type 4, Dell;20;113;2260;C;12
961616;01.03.2017; Purchase; Desktop Type 9, Samsung;13;43;559;C;12
961617;01.03.2017; Purchase; Desktop Type 5, HP;15;145;2175;A;12
961618;01.03.2017; Purchase; Desktop Type 9, Huawei;13;122;1586;C;12
961619;01.03.2017; Purchase; Tablet Type 2, Dell;22;143;3146;C;12
961620;01.03.2017; Purchase; Speakers Type 1, Huawei;24;139;3336;C;12
961621;01.03.2017; Purchase; Hard Drive Type 4, HP;27;511;13797;A;12
961622;01.03.2017; Purchase; Desktop Type 1, Samsung;29;63;1827;B;12
961623;01.03.2017; Purchase; Tablet Type 2, HP;20;44;880;C;12
961624;01.03.2017; Purchase; Desktop Type 3, HP;21;113;2373;B;12
961625;01.03.2017; Purchase; Monitor Type 2, Samsung;21;49;1029;C;12
961626;01.03.2017; Purchase; Tablet Type 1, Dell;22;572;12584;C;12
961627;01.03.2017; Purchase; Phone Type 9, HP;24;1715;41160;C;12
961628;01.03.2017; Purchase; Laptop Type 2, Samsung;11;42;462;B;12
961629;01.03.2017; Purchase; Tablet Type 2, Dell;14;21;294;C;12
961630;01.03.2017; Purchase; Keyboard Type 3, Huawei;26;7;182;B;12
961631;01.03.2017; Purchase; Hard Drive Type 4, HP;20;103;2060;C;12
961632;01.03.2017; Purchase; Tablet Type 3, Dell;24;6;144;C;12
961633;01.03.2017; Purchase; Desktop Type 10, HP;20;306;6120;A;12
961634;01.03.2017; Purchase; Laptop Type 6, Huawei;27;12;324;C;12
961635;01.03.2017; Purchase; Smart Watch Type 3, Huawei;30;335;10050;C;12
961636;01.03.2017; Purchase; Desktop Type 5, Huawei;27;95;2565;B;12
961637;01.03.2017; Purchase; Monitor Type 3, Dell;10;10;100;C;12
961638;01.03.2017; Purchase; Memory Type 3, Samsung;18;396;7128;C;12
961639;01.03.2017; Purchase; Microphone Type 2, HP;22;50;1100;C;12
961640;01.03.2017; Purchase; Desktop Type 12, Dell;30;6;180;C;12
961641;01.03.2017; Purchase; Hard Drive Type 1, Huawei;15;585;8775;C;12
961642;01.03.2017; Purchase; Phone Type 7, Samsung;16;35;560;C;12
961643;01.03.2017; Purchase; Mouse Type 2, Dell;29;30;870;C;12
961644;01.04.2017; Purchase; Hard Drive Type 6, HP;10;112;1120;C;12
961645;01.04.2017; Purchase; Headphones Type 5, HP;14;32;448;B;12
961646;01.04.2017; Purchase; Memory Type 3, Huawei;24;511;12264;C;12
961647;01.04.2017; Purchase; Keyboard Type 1, Dell;27;141;3807;A;12
961648;01.04.2017; Purchase; Speakers Type 1, Dell;12;726;8712;C;12
961649;01.04.2017; Purchase; Tablet Type 2, Dell;19;142;2698;C;12
961650;01.04.2017; Purchase; Hard Drive Type 4, Samsung;29;193;5597;C;12
961651;01.04.2017; Purchase; Phone Type 8, Samsung;28;23;644;C;12
961652;01.04.2017; Purchase; Desktop Type 3, Dell;25;195;4875;B;12
961653;01.04.2017; Purchase; Mouse Type 5, HP;21;85;1785;A;12
961654;01.04.2017; Purchase; Desktop Type 10, Samsung;16;83;1328;B;12
961655;01.04.2017; Purchase; Headphones Type 6, HP;26;227;5902;C;12
961656;01.04.2017; Purchase; Phone Type 12, Dell;24;82;1968;A;12
961657;01.04.2017; Purchase; Memory Type 4, Dell;25;28;700;C;12
961658;01.04.2017; Purchase; Headphones Type 6, Huawei;11;294;3234;C;12
961659;01.04.2017; Purchase; Monitor Type 1, Dell;14;6;84;A;12
961660;01.04.2017; Purchase; Phone Type 4, Samsung;17;585;9945;C;12
961661;01.04.2017; Purchase; Laptop Type 2, Samsung;17;71;1207;C;12
961662;01.04.2017; Purchase; Desktop Type 7, Huawei;13;511;6643;C;12
961663;01.04.2017; Purchase; Desktop Type 3, Huawei;30;147;4410;C;12
961664;01.04.2017; Purchase; Tablet Type 3, HP;14;276;3864;B;12
961665;01.04.2017; Purchase; Phone Type 4, Dell;28;573;16044;C;12
961666;01.04.2017; Purchase; Phone Type 3, HP;10;335;3350;A;12
961667;01.04.2017; Purchase; Desktop Type 9, Huawei;15;40;600;C;12
961668;01.04.2017; Purchase; Monitor Type 1, HP;13;133;1729;B;12
961669;01.04.2017; Purchase; Phone Type 12, Samsung;23;13;299;B;12
961670;01.04.2017; Purchase; Desktop Type 3, Huawei;24;360;8640;A;12
961671;01.04.2017; Purchase; Speakers Type 2, Samsung;30;316;9480;B;12
961672;01.04.2017; Purchase; Laptop Type 3, HP;25;60;1500;C;12
961673;01.04.2017; Purchase; Memory Type 2, Huawei;13;585;7605;C;12
961674;01.04.2017; Purchase; Memory Type 3, Huawei;16;40;640;C;12
961675;01.04.2017; Purchase; Memory Type 2, Samsung;22;7;154;C;12
961676;01.04.2017; Purchase; Phone Type 1, Samsung;19;65;1235;C;12
961677;01.04.2017; Purchase; Headphones Type 5, Samsung;17;785;13345;B;12
961678;01.04.2017; Purchase; Memory Type 1, HP;29;1605;46545;A;12
961679;01.04.2017; Purchase; Smart Watch Type 1, HP;13;67;871;C;12
961680;01.04.2017; Purchase; Keyboard Type 1, Samsung;15;17;255;A;12
961681;01.04.2017; Purchase; Microphone Type 3, Huawei;23;1735;39905;B;12
961682;01.04.2017; Purchase; Hard Drive Type 5, HP;11;28;308;C;12
961683;01.04.2017; Purchase; Speakers Type 7, Huawei;19;419;7961;B;12
961684;01.04.2017; Purchase; Laptop Type 3, HP;17;33;561;C;12
961685;01.04.2017; Purchase; Phone Type 6, HP;15;352;5280;A;12
961686;01.04.2017; Purchase; Microphone Type 3, Samsung;13;190;2470;B;12
961687;01.04.2017; Purchase; Phone Type 11, HP;26;114;2964;C;12
961688;01.04.2017; Purchase; Monitor Type 3, Huawei;17;146;2482;B;12
961689;01.04.2017; Purchase; Headphones Type 4, Huawei;16;396;6336;A;12
961690;01.04.2017; Purchase; Microphone Type 3, HP;19;181;3439;B;12
961691;01.04.2017; Purchase; Monitor Type 4, Samsung;24;7;168;C;12
961692;01.04.2017; Purchase; Smart Watch Type 1, Dell;29;785;22765;C;12
961693;01.04.2017; Purchase; Phone Type 4, Samsung;11;785;8635;C;12
961694;01.04.2017; Purchase; Desktop Type 9, Samsung;13;71;923;C;12
961695;01.04.2017; Purchase; Headphones Type 6, Dell;18;112;2016;C;12
961696;01.04.2017; Purchase; Laptop Type 2, Samsung;25;396;9900;C;12
961697;01.04.2017; Purchase; Desktop Type 11, Dell;23;42;966;C;12
961698;01.04.2017; Purchase; Laptop Type 1, HP;20;114;2280;A;12
